schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,product_type,title_discovery,collections,season_priority,inventory_order,source_refs,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-soccer-championship-round-rug-106971c407,custom-soccer-championship-round-rug-106971c407,15913464889713,gid://shopify/Product/15913464889713,https://chillgen.com/products/custom-soccer-championship-round-rug-106971c407,https://chillgen.com/products/custom-soccer-championship-round-rug-106971c407,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Soccer Championship Round Rug with Trophy and Flag Details - D1,UNKNOWN,EVERGREEN_OR_OTHER,182,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-soccer-2026-round-rug-trophy-flag-design-8257f0bdff,custom-soccer-2026-round-rug-trophy-flag-design-8257f0bdff,15913464824177,gid://shopify/Product/15913464824177,https://chillgen.com/products/custom-soccer-2026-round-rug-trophy-flag-design-8257f0bdff,https://chillgen.com/products/custom-soccer-2026-round-rug-trophy-flag-design-8257f0bdff,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Soccer 2026 Round Rug with Trophy Design for Game Room,UNKNOWN,EVERGREEN_OR_OTHER,183,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-soccer-2026-round-rug-trophy-championship-sports-decor-df4d4eec2f,custom-soccer-2026-round-rug-trophy-championship-sports-decor-df4d4eec2f,15913464758641,gid://shopify/Product/15913464758641,https://chillgen.com/products/custom-soccer-2026-round-rug-trophy-championship-sports-decor-df4d4eec2f,https://chillgen.com/products/custom-soccer-2026-round-rug-trophy-championship-sports-decor-df4d4eec2f,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Soccer World Flags Round Rug with Non Slip Backing for Kids Room,UNKNOWN,EVERGREEN_OR_OTHER,184,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-soccer-championship-round-rug-world-flags-d1d1d396af,custom-soccer-championship-round-rug-world-flags-d1d1d396af,15913464693105,gid://shopify/Product/15913464693105,https://chillgen.com/products/custom-soccer-championship-round-rug-world-flags-d1d1d396af,https://chillgen.com/products/custom-soccer-championship-round-rug-world-flags-d1d1d396af,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Soccer Trophy Round Rug with Memory Foam for Living Room,UNKNOWN,EVERGREEN_OR_OTHER,185,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-soccer-round-rug-championship-trophy-world-flags-cc2e9bd59c-cc2e9bd59c,custom-soccer-round-rug-championship-trophy-world-flags-cc2e9bd59c-cc2e9bd59c,15913464594801,gid://shopify/Product/15913464594801,https://chillgen.com/products/custom-soccer-round-rug-championship-trophy-world-flags-cc2e9bd59c-cc2e9bd59c,https://chillgen.com/products/custom-soccer-round-rug-championship-trophy-world-flags-cc2e9bd59c-cc2e9bd59c,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Soccer Championship Round Rug with World Flags for Playroom,UNKNOWN,EVERGREEN_OR_OTHER,186,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-soccer-trophy-world-flags-doormat-4c01fd4ed3-4c01fd4ed3,personalized-soccer-trophy-world-flags-doormat-4c01fd4ed3-4c01fd4ed3,15913452339569,gid://shopify/Product/15913452339569,https://chillgen.com/products/personalized-soccer-trophy-world-flags-doormat-4c01fd4ed3-4c01fd4ed3,https://chillgen.com/products/personalized-soccer-trophy-world-flags-doormat-4c01fd4ed3-4c01fd4ed3,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Soccer Host Nation Rug with Memory Foam for Bedroom and Man Cave,UNKNOWN,EVERGREEN_OR_OTHER,187,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab,personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab,15913452274033,gid://shopify/Product/15913452274033,https://chillgen.com/products/personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab,https://chillgen.com/products/personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Soccer Tournament Rug with Trophy Design for Living Room and Game Room,UNKNOWN,EVERGREEN_OR_OTHER,188,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,gid://shopify/Product/15913340764529,https://chillgen.com/products/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,https://chillgen.com/products/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Octopus Tentacle Area Rug with Stain Resistant Design for Dorm,UNKNOWN,HALLOWEEN,189,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,gid://shopify/Product/15913296691569,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Wheel of Feelings Round Rug for Counseling Office Classroom and Home,UNKNOWN,EVERGREEN_OR_OTHER,190,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B019,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,feelings-wheel-emotions-round-rug-f48bff995a,feelings-wheel-emotions-round-rug-f48bff995a,15913293971825,gid://shopify/Product/15913293971825,https://chillgen.com/products/feelings-wheel-emotions-round-rug-f48bff995a,https://chillgen.com/products/feelings-wheel-emotions-round-rug-f48bff995a,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Emotions Wheel Round Rug with Non Slip Backing for Classroom Playroom,UNKNOWN,EVERGREEN_OR_OTHER,191,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,wheel-of-feelings-and-emotions-round-rug-a7bf6ef454,wheel-of-feelings-and-emotions-round-rug-a7bf6ef454,15913293775217,gid://shopify/Product/15913293775217,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-a7bf6ef454,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-a7bf6ef454,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Colorful Feelings Wheel Round Rug for Classroom Office and Calm Corner,UNKNOWN,EVERGREEN_OR_OTHER,192,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,wheel-of-feelings-and-emotions-round-rug-2ec976598b,wheel-of-feelings-and-emotions-round-rug-2ec976598b,15913293349233,gid://shopify/Product/15913293349233,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-2ec976598b,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-2ec976598b,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Educational Feelings Wheel Round Rug for Classroom and Counseling Office,UNKNOWN,EVERGREEN_OR_OTHER,193,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-a-good-day-to-read-book-rug-classroom-library-rugs-04ab7bfcca,custom-a-good-day-to-read-book-rug-classroom-library-rugs-04ab7bfcca,15913269887345,gid://shopify/Product/15913269887345,https://chillgen.com/products/custom-a-good-day-to-read-book-rug-classroom-library-rugs-04ab7bfcca,https://chillgen.com/products/custom-a-good-day-to-read-book-rug-classroom-library-rugs-04ab7bfcca,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized A Good Day to Read Rug for Classroom Library and Book Nook,UNKNOWN,EVERGREEN_OR_OTHER,194,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-education-rug-classroom-playroom-eee0004975,custom-mathematics-education-rug-classroom-playroom-eee0004975,15913231057265,gid://shopify/Product/15913231057265,https://chillgen.com/products/custom-mathematics-education-rug-classroom-playroom-eee0004975,https://chillgen.com/products/custom-mathematics-education-rug-classroom-playroom-eee0004975,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Kids Math Learning Rug for Classroom Playroom and Study Area,UNKNOWN,EVERGREEN_OR_OTHER,195,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-education-rug-3015a3c96c,custom-mathematics-education-rug-3015a3c96c,15913230631281,gid://shopify/Product/15913230631281,https://chillgen.com/products/custom-mathematics-education-rug-3015a3c96c,https://chillgen.com/products/custom-mathematics-education-rug-3015a3c96c,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Mathematics Area Rug with Formulas for Kids Classroom,UNKNOWN,EVERGREEN_OR_OTHER,196,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,feelings-wheel-emotions-round-rug-fca05b7c0f,feelings-wheel-emotions-round-rug-fca05b7c0f,15912093909361,gid://shopify/Product/15912093909361,https://chillgen.com/products/feelings-wheel-emotions-round-rug-fca05b7c0f,https://chillgen.com/products/feelings-wheel-emotions-round-rug-fca05b7c0f,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,ABC Feelings Wheel Round Rug for Preschool Classroom and Kids Room,UNKNOWN,EVERGREEN_OR_OTHER,197,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,feelings-wheel-round-classroom-rug-4be50a20fb,feelings-wheel-round-classroom-rug-4be50a20fb,15912093712753,gid://shopify/Product/15912093712753,https://chillgen.com/products/feelings-wheel-round-classroom-rug-4be50a20fb,https://chillgen.com/products/feelings-wheel-round-classroom-rug-4be50a20fb,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Emotions Wheel Round Rug for Therapy Office Classroom and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,198,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,feelings-wheel-classroom-welcome-mat-3d070ff949,feelings-wheel-classroom-welcome-mat-3d070ff949,15912093352305,gid://shopify/Product/15912093352305,https://chillgen.com/products/feelings-wheel-classroom-welcome-mat-3d070ff949,https://chillgen.com/products/feelings-wheel-classroom-welcome-mat-3d070ff949,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Feelings Wheel Round Rug with Plush Surface for Classroom Calm Corner,UNKNOWN,EVERGREEN_OR_OTHER,199,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-composition-notebook-classroom-kids-rug-3bd742c8b9-3bd742c8b9,custom-composition-notebook-classroom-kids-rug-3bd742c8b9-3bd742c8b9,15913205793137,gid://shopify/Product/15913205793137,https://chillgen.com/products/custom-composition-notebook-classroom-kids-rug-3bd742c8b9-3bd742c8b9,https://chillgen.com/products/custom-composition-notebook-classroom-kids-rug-3bd742c8b9-3bd742c8b9,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Classic Notebook Rug with Alphabet for Kids Learning Space,UNKNOWN,EVERGREEN_OR_OTHER,200,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B020,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-rug-4af618eed5,personalized-album-cover-rug-4af618eed5,15919772336497,gid://shopify/Product/15919772336497,https://chillgen.com/products/personalized-album-cover-rug-4af618eed5,https://chillgen.com/products/personalized-album-cover-rug-4af618eed5,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Album Cover Area Rug with Breathable Comfort for Dining Room,UNKNOWN,EVERGREEN_OR_OTHER,201,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-welcome-mat-26099b1534,personalized-album-cover-welcome-mat-26099b1534,15919773221233,gid://shopify/Product/15919773221233,https://chillgen.com/products/personalized-album-cover-welcome-mat-26099b1534,https://chillgen.com/products/personalized-album-cover-welcome-mat-26099b1534,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Area Rug with Non Slip Bottom for Dining Room,UNKNOWN,EVERGREEN_OR_OTHER,202,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-area-rug-648fd8e2ff,personalized-album-cover-area-rug-648fd8e2ff,15919773909361,gid://shopify/Product/15919773909361,https://chillgen.com/products/personalized-album-cover-area-rug-648fd8e2ff,https://chillgen.com/products/personalized-album-cover-area-rug-648fd8e2ff,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Music Album Area Rug with Stain Resistant Surface for Living Room,UNKNOWN,EVERGREEN_OR_OTHER,203,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-area-rug-0587b91810-0587b91810,personalized-album-cover-area-rug-0587b91810-0587b91810,15919774597489,gid://shopify/Product/15919774597489,https://chillgen.com/products/personalized-album-cover-area-rug-0587b91810-0587b91810,https://chillgen.com/products/personalized-album-cover-area-rug-0587b91810-0587b91810,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Rug with Quick Dry Comfort for Bedroom Decor,UNKNOWN,EVERGREEN_OR_OTHER,204,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-rug-3bfef01c49-3bfef01c49,personalized-album-cover-rug-3bfef01c49-3bfef01c49,15919776301425,gid://shopify/Product/15919776301425,https://chillgen.com/products/personalized-album-cover-rug-3bfef01c49-3bfef01c49,https://chillgen.com/products/personalized-album-cover-rug-3bfef01c49-3bfef01c49,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Rug with Non Slip Backing for Dining Room Decor,UNKNOWN,EVERGREEN_OR_OTHER,205,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-area-rug-52d1b2412d-52d1b2412d,personalized-album-cover-area-rug-52d1b2412d-52d1b2412d,15919777087857,gid://shopify/Product/15919777087857,https://chillgen.com/products/personalized-album-cover-area-rug-52d1b2412d-52d1b2412d,https://chillgen.com/products/personalized-album-cover-area-rug-52d1b2412d-52d1b2412d,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Music Album Rug with Soft Memory Foam for Bedroom and Living Room,UNKNOWN,EVERGREEN_OR_OTHER,206,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-album-cover-rug-75f5a15f3e-75f5a15f3e,personalized-album-cover-rug-75f5a15f3e-75f5a15f3e,15919778267505,gid://shopify/Product/15919778267505,https://chillgen.com/products/personalized-album-cover-rug-75f5a15f3e-75f5a15f3e,https://chillgen.com/products/personalized-album-cover-rug-75f5a15f3e-75f5a15f3e,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Area Rug with Washable Low Pile for Bedroom,UNKNOWN,EVERGREEN_OR_OTHER,207,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B021,COMPLETED,DRAFTED,NEEDS_REVIEW
